gene,p_value,fdr,mean_Normal,mean_0–3 days,mean_4–7 days,mean_>7 days,max_abs_log2fc_vs_normal
PRAP1,0.7066181794215476,0.8781863370837808,4.779992547893213,4.81273590646435,4.686997992892319,4.907184186998951,0.12719163910573883
LOC101927330,0.7067396893198126,0.8782269796754046,4.893867299978466,4.786377112144154,4.614718880425206,4.64565397218313,0.27914841955325986
AIP,0.7067568740597325,0.8782269796754046,7.484556260259544,7.466354821721979,7.27550128806822,7.395542481391293,0.20905497219132396
CCDC144CP,0.7068193827692639,0.8782269796754046,3.1895597302168373,3.056245351341317,3.046101074019749,3.02720262169543,0.16235710852140706
SH3RF3-AS1,0.7068015187247318,0.8782269796754046,3.24178464303345,3.1318388260094374,3.0821232650500168,3.0900459595792404,0.15966137798343327
LOC100506272,0.7070026984098581,0.878350054016371,3.373679335184805,3.2678247485451983,3.2464821562063726,3.2070021555704824,0.1666771796143225
ARL5C,0.7069638310530617,0.878350054016371,5.243365730969475,5.3626146015896135,5.108538825758974,5.34259575268321,0.13482690521050067
AKAP6,0.7071520405081223,0.8784308967713361,3.9850761382401783,3.830806428174729,3.7640400697862013,3.8075495226539466,0.22103606845397694
LINC01049,0.7071279791676685,0.8784308967713361,4.057057958285573,4.249041832984581,3.9367597519661843,4.2466768500515295,0.1919838746990079
PCDHB11,0.7073497539674297,0.878519460902715,5.469047168006784,5.48462969972734,5.063946531706853,5.4470953179577775,0.405100636299931
RGS11,0.7073200783815953,0.878519460902715,3.9486263190322197,3.9369485222048675,3.724695078056325,3.885189503732813,0.22393124097589467
JPH3,0.7073417774240653,0.878519460902715,3.8213365677999565,3.8924055629266525,3.7986071357788513,3.8837805894293957,0.07106899512669607
CDK2,0.7075649866358841,0.8785734653913729,5.926486649648545,6.633162062083433,6.422869034058691,6.184520332766863,0.7066754124348877
LOC253805,0.7075241403840921,0.8785734653913729,3.359132092595568,3.3395894669939907,3.2193200342088737,3.2523810202618315,0.1398120583866942
PHLPP2,0.7076039455768679,0.8785734653913729,4.970165462832037,4.833130939153674,5.037089211705278,4.930578648944835,0.13703452367836366
KIAA0196,0.707466574473435,0.8785734653913729,8.059420827882924,7.982478243233557,8.091654061832385,8.062383820243618,0.07694258464936699
GFRA4,0.7074819533379866,0.8785734653913729,3.84836004889114,3.8970513478384383,3.8832248091062453,3.868933874695731,0.04869129894729829
PRUNE2,0.7080651956560695,0.8788281795518106,4.677458060707479,4.400553533440979,4.168721446500213,4.533774911279905,0.5087366142072653
MRPS18C,0.707940196043021,0.8788281795518106,3.7360934629540363,3.4986520782595796,3.547171534714776,3.5230482396982747,0.23744138469445675
LOC105274304,0.7080289276927182,0.8788281795518106,4.3071429316398815,4.506827314065883,4.37386241029084,4.490638897553406,0.1996843824260015
KRT20,0.7080378321135605,0.8788281795518106,3.3201260992176125,3.4449559337076887,3.248291581007118,3.4648964536559874,0.14477035443837494
ANK1,0.7081041711488543,0.8788281795518106,4.849227112787816,4.970468053530485,4.80062293944261,4.981377762012683,0.13215064922486697
LOC101927432,0.7079120283208565,0.8788281795518106,3.3080824924630057,3.227495811804616,3.2726077339628312,3.199747410320277,0.10833508214272847
ERVK3-2,0.7081004722755078,0.8788281795518106,3.451062666986789,3.4615012762224495,3.4044064517032937,3.361213697497955,0.08984896948883403
TMEM209,0.7082136869557542,0.8789117772280233,5.296618088659546,5.351102994399343,5.46408911951994,5.233911007498218,0.16747103086039417
MARC1,0.7083656713783245,0.8790480664818637,6.924120934012883,6.9051789045921375,6.6727380372040725,6.884651625355738,0.25138289680881076
LRFN5,0.7084212146220258,0.8790646677245398,4.350239053553506,4.150243335774468,4.0602023735005135,4.1229704307823445,0.2900366800529923
GALNT13,0.7084672554184884,0.8790694763102397,3.529476724007358,3.418595169877655,3.448072526533372,3.437175048420247,0.11088155412970302
DCAF4L2,0.7085534469942001,0.8791241006329277,3.1523035127381345,3.044233799654956,3.0759055233615826,3.008697781607115,0.14360573113101927
MEFV,0.7086415645978751,0.8791287913559357,3.4772469658721596,3.637445120926699,3.6802806972050166,3.888903803947843,0.4116568380756833
AQP2,0.7086131329529408,0.8791287913559357,6.054847822205474,6.007746058065958,5.868725278393746,5.988834130495803,0.1861225438117282
SLC25A17,0.7089233456291777,0.8794260329452039,6.874008496650259,6.839506432613376,6.661337445756054,6.633254269256241,0.2407542273940173
EOMES,0.7092298618549256,0.8797539215774076,4.695038645236832,4.6990178077822575,4.213821189653824,4.697231301404745,0.48121745558300866
ANXA13,0.7092804089407867,0.8797642768680105,4.350175100701584,4.242829766707739,4.179352433112379,4.1880604652914935,0.1708226675892055
DNTT,0.7093768421993139,0.8798315429931165,4.009134550827329,3.859354835258627,3.7594061921992457,3.7990214803233116,0.2497283586280834
BPESC1,0.7094243927337824,0.8798381760686435,3.054803020043822,2.865325190199013,2.913982170183568,2.9355366478089535,0.189477829844809
C15orf41,0.7096028287667066,0.8800071247473855,4.036975838156129,3.9131614154682546,4.329150125487997,4.138937390908825,0.2921742873318678
LOC101927653,0.7097314585687646,0.8801142902832265,3.567126813806245,3.5066257271215133,3.3792428311714118,3.5424872327579955,0.1878839826348333
FANK1,0.7100455577011859,0.880189665058528,5.765659796664649,5.357113905174671,5.304931135941275,5.525932263798914,0.46072866072337426
TNFRSF14,0.7100449193343071,0.880189665058528,7.20859111156459,7.311069555170633,7.302966506047803,7.457859088862585,0.2492679772979951
ARHGEF7-IT1,0.7099754673134514,0.880189665058528,3.3860493878968896,3.185973939198559,3.2411837101883343,3.160204323402437,0.22584506449445252
GPR18,0.7099113643645794,0.880189665058528,3.425173351398025,3.5423892385211055,3.629166903921636,3.441457612534156,0.20399355252361095
MAGI2-AS2,0.7100094578331524,0.880189665058528,3.2777714984620694,3.2390822020274936,3.085996334498082,3.185448997485803,0.19177516396398753
STXBP5-AS1,0.7099704420363577,0.880189665058528,3.27741800611113,3.1653079414318532,3.2165910374759026,3.1377835457014513,0.13963446040967886
THSD4,0.7101179646141571,0.8802270840285361,3.9265855400252447,3.7119700751961537,3.7165212147756272,3.736379444518407,0.214615464829091
KCNH6,0.7101927999456957,0.8802452363455349,3.745763451987454,3.916761047923053,3.7569086986733446,3.875626690908214,0.17099759593559893
GPR61,0.7102616168140523,0.8802452363455349,3.5503166211850137,3.4889274321765504,3.4429513449150164,3.399868792464448,0.15044782872056572
NMRK1,0.7103014970760233,0.8802452363455349,6.11654663898454,6.00267903110588,6.094557240685769,6.0394538733052014,0.11386760787866024
RPL29,0.7102667704018155,0.8802452363455349,12.771587721498525,12.762758096924836,12.67201102263492,12.67905448343572,0.09957669886360598
KIAA1958,0.7103468610655354,0.8802491297844912,6.116845920421547,6.051747745586513,5.920103024387024,5.9496020222559975,0.19674289603452255
PBX2,0.7105606923278935,0.8802524994742364,5.915073105739036,6.20966213572473,6.107237128564279,6.1501349773791825,0.29458902998569414
MBD1,0.710443461909272,0.8802524994742364,6.123038319313157,6.27868473315084,6.325493557823392,6.1213392443102785,0.20245523851023517
CCDC30,0.7105605851324008,0.8802524994742364,3.9930769326146014,3.803559188047354,3.8184656857210233,3.8337186535286705,0.18951774456724735
FAT3,0.7105019414604167,0.8802524994742364,3.3608529772477067,3.2423740298044144,3.238546851225562,3.2354094453427886,0.12544353190491808
EDNRB-AS1,0.7104513612582936,0.8802524994742364,3.62661772359807,3.5102391019222154,3.579079102624826,3.633146896701446,0.11637862167585444
ZFP57,0.710663962335888,0.8803281216148897,5.227992679393554,5.455075434364862,5.388499314270348,5.577838158607027,0.34984547921347264
LOC780529,0.7107784873494752,0.8803310459541938,3.5651355008050025,3.5210168194569995,3.3520553080148274,3.5141258882679964,0.2130801927901751
TNK2-AS1,0.7107802128880722,0.8803310459541938,3.959234638079149,3.793581812138104,3.7546227315676632,3.837789134146524,0.20461190651148575
ALG2,0.7108352277241413,0.8803310459541938,6.742858416729039,6.939851326635851,6.8639030555564275,6.819623176659445,0.19699290990681195
CASC22,0.710832083083706,0.8803310459541938,3.182678571147898,3.2100799618794866,3.170813344227673,3.319782505190421,0.13710393404252308
TRBV27,0.710903180533624,0.8803629051241457,3.521565697053409,3.6419137479177537,3.7696758333069353,3.616102625382421,0.2481101362535263
MIR670HG,0.7111643186967428,0.8804770898622064,4.934271779797515,5.40300440618675,5.194098611612913,5.437219479971272,0.502947700173757
KCNA2,0.711058241082619,0.8804770898622064,3.833288092461571,3.7561296475045034,3.602507684669971,3.787596038348868,0.2307804077915998
CAMK4,0.7111180649050824,0.8804770898622064,3.489541971217488,3.3781178990068184,3.3481350825215324,3.401296998842065,0.14140688869595586
SNCAIP,0.711152530953529,0.8804770898622064,4.403388185731568,4.308588560465202,4.30523418189673,4.392691050798085,0.0981540038348383
SND1,0.7114069805187332,0.8805872253173264,8.81069398359309,8.864204422275632,8.646412014156011,8.590967809008088,0.2197261745850021
B3GLCT,0.7113228856505044,0.8805872253173264,5.289710472645557,5.292830153034942,5.461978995623962,5.488769285762906,0.1990588131173494
NEUROG3,0.7114094242506918,0.8805872253173264,4.24518274975459,4.438101003262301,4.158578943259009,4.349601118004688,0.1929182535077114
GCSAML-AS1,0.7114222292795341,0.8805872253173264,3.1000484801471546,3.0481246880125554,3.050633660264866,2.9882479908124924,0.11180048933466225
SOAT1,0.7115707434276879,0.880718499361154,7.951557433039077,7.193412432878763,7.728791868513118,7.505741683390621,0.7581450001603134
LOC100507391,0.7116127744502417,0.880718499361154,5.624351429732184,5.37500907496388,5.242113562965425,5.371393015762255,0.38223786676675875
STT3A,0.7117814245862809,0.8807703667957494,7.70479940459872,8.08319390855126,8.365020904046185,7.92401327483681,0.6602214994474647
PGBD2,0.7117499083472634,0.8807703667957494,5.658696369202033,5.807077828996718,5.712389743733581,5.698180286953613,0.14838145979468464
PRDM9,0.7117233981822393,0.8807703667957494,3.2245920013622786,3.210978549799915,3.3286355866502357,3.200893156373823,0.1040435852879571
LOC100130987,0.7119186099575635,0.8807832876621734,5.747358981027891,5.654198723058028,5.388194277620432,5.472416509415556,0.3591647034074592
LOC284798,0.7118557787950741,0.8807832876621734,4.338332897761462,4.3829077733084265,4.0207480112607685,4.310212058540127,0.3175848865006934
SLC39A3,0.7118929171748841,0.8807832876621734,5.928153300542733,6.195570304221499,6.046012211373871,6.196594553632536,0.2684412530898035
RLF,0.711963535927938,0.880786600820416,7.277117296075538,6.957963385774616,7.177467330507949,7.124105899588724,0.3191539103009218
ASB12,0.7121669241299775,0.8809356866070911,5.600083385589432,5.521354080825233,5.47294337681367,5.759953146204887,0.15986976061545466
BLID,0.7121685563159974,0.8809356866070911,3.3951768381766647,3.4401768530277104,3.4988579205236303,3.4401768530277104,0.1036810823469656
LOC100506114,0.712356699939963,0.881063863333433,4.167956332968154,4.1444532107679555,3.8236993260921373,4.096214408657706,0.34425700687601646
LINC00973,0.7123565547209963,0.881063863333433,3.081644726112213,2.996157040690878,3.020391579492317,2.957066254933735,0.12457847117847765
CA5BP1,0.7124747548813632,0.8811576015760018,5.947984824803679,6.082815375573234,5.948064584656944,5.818351012777005,0.1348305507695553
LYPLA1,0.7127054457850219,0.8812826170802281,9.821860899841777,9.573386398835824,9.710440585754588,9.897308667122319,0.24847450100595303
EML6,0.7126715436357972,0.8812826170802281,5.071097702205988,5.204225177706902,4.8758053780997725,5.078040613918838,0.1952923241062159
CEBPG,0.7126486894679338,0.8812826170802281,7.662273370995348,7.8110274206532155,7.822343771405747,7.784000860647342,0.16007040041039922
CACUL1,0.7127449254887628,0.8812826170802281,4.500511489339563,4.595584215470306,4.62255392066498,4.554953299694273,0.1220424313254167
SYNE3,0.7128544057115483,0.881313446615333,4.36698977071855,4.903547135901212,4.4186578311513225,4.847089044115393,0.5365573651826621
ETV2,0.7128498380585363,0.881313446615333,4.225673420828243,4.274367106159545,4.117160503557377,4.215315031904481,0.10851291727086565
CCL26,0.7130145473927006,0.8813750106550928,4.893095577614264,4.890448877717984,4.492107418507154,4.836995258437522,0.4009881591071096
TMEM139,0.7130310307803528,0.8813750106550928,4.844331684432836,4.7549442255604495,4.5585756801701045,4.783872868468728,0.2857560042627316
SERPINA6,0.7129834162375158,0.8813750106550928,4.24161396540668,4.341717245671715,3.98602894012415,4.2902020380362655,0.2555850252825298
ATP1B2,0.7132046795396323,0.8814328744467517,4.901016018971686,4.600096231136747,4.660473102466253,4.632928039649856,0.300919787834939
BDKRB1,0.7131511598291376,0.8814328744467517,5.6379722970257795,5.9336077049010525,5.763107122768138,5.764553743975706,0.295635407875273
LINC00529,0.7131648129761247,0.8814328744467517,3.206110926606055,3.1569977048565896,3.096563790447526,3.1407614736670997,0.10954713615852896
LINC01193,0.7137075701974149,0.8814854955624857,4.316104506047467,4.5424792400826535,4.661234625581579,4.46755315320955,0.34513011953411166
PMAIP1,0.7136050945636903,0.8814854955624857,7.719139547774567,7.552900488017986,7.631864894310461,7.391375955067919,0.32776359270664823
TMEM191A,0.713598836255814,0.8814854955624857,5.743664331397628,6.000505222896439,5.6608264816701785,5.757817892886345,0.2568408914988103
GAA,0.7135944680128214,0.8814854955624857,7.783213189100543,7.926327862976347,7.791270351403497,8.0368574301153,0.25364424101475613
SLC26A4,0.7134309399738263,0.8814854955624857,3.6506750802155636,3.5063096902154918,3.4097172041957755,3.7292138716024374,0.24095787601978813
DCAF13,0.7137123544270317,0.8814854955624857,5.323730997239529,5.540376549195076,5.504450561450587,5.401166631464253,0.2166455519555477
NCKAP1L,0.7133196599452689,0.8814854955624857,7.037003906391401,7.181291241868702,6.917161704366193,7.2286537534868,0.19164984709539823
SLC35G3,0.7136294551101218,0.8814854955624857,3.464048462907272,3.2755377057989494,3.363947399672519,3.2965800967338126,0.18851075710832266
P2RX1,0.7135008128824768,0.8814854955624857,6.344889621561169,6.435362864976348,6.21439480480817,6.165160032646789,0.1797295889143804
MYL4,0.7134910490777635,0.8814854955624857,4.841569529629981,4.978830882534819,4.880840146147293,4.988330441908386,0.14676091227840438
WDR11-AS1,0.7133972090078644,0.8814854955624857,3.8213089726852822,3.8121060243167495,3.688121962316993,3.7343086823058482,0.13318701036828928
USP2,0.7138490728009592,0.8814889236305549,4.934849974943664,4.905777995273282,4.638366293057644,4.917756431662805,0.2964836818860199
ASB4,0.7138664505261868,0.8814889236305549,3.2758711343826605,3.1834199519108353,3.109556766925787,3.1250183158922304,0.16631436745687367
HTR2A,0.713790655199428,0.8814889236305549,3.510101249905438,3.548153822000794,3.674919906094452,3.526976865540799,0.16481865618901415
LINC00280,0.7138842568389432,0.8814889236305549,3.659384900185543,3.699305179696424,3.7792148753021806,3.789146554387139,0.1297616542015958
HLA-DQB1,0.7143253300881783,0.8815022803624923,7.865264579337651,6.888875817064967,7.365721785088439,6.803542765632279,1.0617218137053728
SLC6A14,0.7143601797162465,0.8815022803624923,6.3789949394358745,6.7950610462293435,6.483268486937533,7.01295544429966,0.6339605048637855
TCERG1,0.7140268154737208,0.8815022803624923,4.280028912508482,3.985769253294542,3.715387092635789,4.001322033179783,0.5646418198726928
IL15RA,0.7143529821106875,0.8815022803624923,7.328536791950729,7.708398747534098,7.24870532251396,7.4347057117505715,0.3798619555833689
LUZP4,0.7140502436860153,0.8815022803624923,5.017431907582003,4.868155133862937,4.643822857498484,4.822905529621892,0.37360905008351875
ACHE,0.7143525021579921,0.8815022803624923,4.496136357332751,4.813271807617176,4.454743516981506,4.79015894681952,0.31713545028442525
NCOA3,0.7141919543945103,0.8815022803624923,7.028204890444219,6.944628948268672,7.082069412371378,6.837198179960679,0.19100671048354023
